symbol,side,entry_price,exit_price,sl_price,quantity,entry_time,exit_time,pnl_usdt,exit_reason,strategy_scores,giris,cikis,R,kol
TRX/USDT:USDT,short,0.15802095,0.1609394636746331,0.1609394636746331,1656269.512,2024-08-27T23:00:00+00:00,2024-08-29T14:00:00+00:00,-4886.67366052033,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.88, ""confidence"": 0.88, ""strategy"": ""squeeze"", ""atr"": 0.0014197318373165594, ""slot"": ""TRX/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.1581}",2024-08-27 23:00:00+00:00,2024-08-29 14:00:00+00:00,-1.0,squeeze
BCH/USDT:USDT,short,323.55814000000004,312.34,339.0005730968618,319.882,2024-08-28T00:00:00+00:00,2024-09-02T01:00:00+00:00,3568.139822598072,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 7.640286548430893, ""slot"": ""BCH/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 323.72, ""max_hold"": 120}",2024-08-28 00:00:00+00:00,2024-09-02 01:00:00+00:00,0.7264489947688257,donchian
BNB/USDT:USDT,short,532.8134600000001,512.12,553.5345648798619,238.967,2024-08-28T00:00:00+00:00,2024-09-02T01:00:00+00:00,4920.083594406436,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 10.22728243993093, ""slot"": ""BNB/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 533.08, ""max_hold"": 120}",2024-08-28 00:00:00+00:00,2024-09-02 01:00:00+00:00,0.9986658587936279,donchian
ETH/USDT:USDT,short,2454.75201,2561.905250057976,2561.905250057976,46.145,2024-08-28T00:00:00+00:00,2024-08-29T13:00:00+00:00,-4967.735627401833,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 52.96262502898804, ""slot"": ""ETH/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 2455.98, ""max_hold"": 120}",2024-08-28 00:00:00+00:00,2024-08-29 13:00:00+00:00,-1.0,donchian
NEAR/USDT:USDT,short,4.1988995,3.783,4.57655076109021,12320.712,2024-08-29T20:00:00+00:00,2024-09-03T21:00:00+00:00,5114.343691948751,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.18777538054510484, ""slot"": ""NEAR/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 4.201, ""max_hold"": 120}",2024-08-29 20:00:00+00:00,2024-09-03 21:00:00+00:00,1.101279256421318,donchian
SOL/USDT:USDT,short,140.1229035,130.907,148.08669967619917,586.17,2024-08-29T20:00:00+00:00,2024-09-03T21:00:00+00:00,5386.199194741538,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 3.9468498380995873, ""slot"": ""SOL/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 140.193, ""max_hold"": 120}",2024-08-29 20:00:00+00:00,2024-09-03 21:00:00+00:00,1.1572249334485623,donchian
XRP/USDT:USDT,short,0.5619189000000001,0.5676,0.5719262546393534,440906.873,2024-08-29T20:00:00+00:00,2024-08-31T21:00:00+00:00,-2554.6373008195887,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -1.0, ""confidence"": 1.0, ""strategy"": ""squeeze"", ""atr"": 0.004863127319676689, ""slot"": ""XRP/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.5622}",2024-08-29 20:00:00+00:00,2024-08-31 21:00:00+00:00,-0.5676924826526385,squeeze
ADA/USDT:USDT,short,0.3394302,0.3256,0.35806802938093524,265363.521,2024-08-30T16:00:00+00:00,2024-09-04T17:00:00+00:00,3652.3830925898706,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.009234014690467618, ""slot"": ""ADA/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.3396, ""max_hold"": 120}",2024-08-30 16:00:00+00:00,2024-09-04 17:00:00+00:00,0.7420499306720251,donchian
ICP/USDT:USDT,short,7.408294000000001,7.554,7.884456369444247,10494.929,2024-08-30T16:00:00+00:00,2024-09-04T17:00:00+00:00,-1544.8769461947093,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.2362281847221236, ""slot"": ""ICP/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 7.412, ""max_hold"": 120}",2024-08-30 16:00:00+00:00,2024-09-04 17:00:00+00:00,-0.30600066143416726,donchian
LTC/USDT:USDT,short,64.9,65.39,66.44409188458003,3096.572,2024-09-01T21:00:00+00:00,2024-09-03T22:00:00+00:00,-1537.568764307984,max_hold,"{""trend"": 0.0, ""mean_rev"": -0.6265632694378925, ""breakout"": 0.0, ""confidence"": 0.6265632694378925, ""strategy"": ""mean_rev"", ""atr"": 0.5146972948600103, ""slot"": ""LTC/USDT:USDT"", ""entry_fee_rate"": 0.0, ""intended_entry"": 64.9}",2024-09-01 21:00:00+00:00,2024-09-03 22:00:00+00:00,-0.31733862789730843,mean_rev
BNB/USDT:USDT,short,503.06834000000003,521.261618489717,521.261618489717,298.699,2024-09-02T08:00:00+00:00,2024-09-02T12:00:00+00:00,-5464.910725027049,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 8.970809244858469, ""slot"": ""BNB/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 503.32, ""max_hold"": 120}",2024-09-02 08:00:00+00:00,2024-09-02 12:00:00+00:00,-1.0,donchian
BCH/USDT:USDT,short,308.56564000000003,304.97,320.2832702751589,439.89,2024-09-04T00:00:00+00:00,2024-09-09T01:00:00+00:00,1554.6972603320412,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 5.781635137579414, ""slot"": ""BCH/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 308.72, ""max_hold"": 120}",2024-09-04 00:00:00+00:00,2024-09-09 01:00:00+00:00,0.30685726683343895,donchian
