kol,coin,giris,cikis,R,pnl,neden,anahtar
bb,LTC,2025-10-26 09:00:00+00:00,2025-10-26 22:00:00+00:00,-1.124615928266671,-4.591068301342156,sl,bb:LTC
donchian,BNB,2025-10-27 08:00:00+00:00,2025-10-27 12:00:00+00:00,-1.0546746780171068,-5.610869287051009,sl,donchian:BNB
squeeze,XRP,2025-10-27 16:00:00+00:00,2025-10-27 20:00:00+00:00,-1.094922844777575,-5.824989534216699,sl,squeeze:XRP
donchian,SOL,2025-10-27 00:00:00+00:00,2025-10-28 12:00:00+00:00,-1.0495744452236504,-5.58373604858982,sl,donchian:SOL
donchian,ETH,2025-10-26 20:00:00+00:00,2025-10-28 16:00:00+00:00,-1.0568355915982715,-5.622365347302805,sl,donchian:ETH
squeeze,DOGE,2025-10-28 20:00:00+00:00,2025-10-30 15:00:00+00:00,2.4315682108509664,12.935942881727144,tp,squeeze:DOGE
donchian,BCH,2025-10-26 08:00:00+00:00,2025-10-31 08:00:00+00:00,0.7219563120744182,3.8408075802359054,sure,donchian:BCH
donchian,ICP,2025-10-30 16:00:00+00:00,2025-10-31 08:00:00+00:00,-1.0305239859339106,-5.482387605168404,sl,donchian:ICP
squeeze,XLM,2025-10-30 04:00:00+00:00,2025-11-01 04:00:00+00:00,0.6059971608890999,3.2239048959300116,sure,squeeze:XLM
bb,LTC,2025-11-01 07:00:00+00:00,2025-11-03 03:00:00+00:00,1.607200131974228,8.550304702102894,tp,bb:LTC
donchian,ICP,2025-11-02 12:00:00+00:00,2025-11-03 08:00:00+00:00,-1.0220895840493776,-5.437516587142689,sl,donchian:ICP
donchian,SOL,2025-10-30 12:00:00+00:00,2025-11-04 04:00:00+00:00,2.46745878950609,13.1268807601724,tp,donchian:SOL
donchian,BNB,2025-11-03 04:00:00+00:00,2025-11-04 04:00:00+00:00,2.44610164654947,13.013260759643183,tp,donchian:BNB
donchian,ADA,2025-10-30 12:00:00+00:00,2025-11-04 12:00:00+00:00,1.7966711561244972,9.558290550582326,sure,donchian:ADA
donchian,ETH,2025-10-30 12:00:00+00:00,2025-11-04 12:00:00+00:00,1.5597321637456791,8.297775111127013,sure,donchian:ETH
donchian,NEAR,2025-10-30 12:00:00+00:00,2025-11-04 12:00:00+00:00,1.5276420481121782,8.127055695956788,sure,donchian:NEAR
donchian,ICP,2025-11-04 00:00:00+00:00,2025-11-04 20:00:00+00:00,2.485277880297578,13.221678323183115,tp,donchian:ICP
donchian,ETH,2025-11-04 16:00:00+00:00,2025-11-05 16:00:00+00:00,-1.0279196299663287,-5.468532431420869,sl,donchian:ETH
donchian,NEAR,2025-11-04 16:00:00+00:00,2025-11-05 16:00:00+00:00,-1.0202552690094322,-5.427758031130179,sl,donchian:NEAR
squeeze,DOGE,2025-11-06 07:00:00+00:00,2025-11-07 15:00:00+00:00,-1.0658922355798186,-5.670546693284635,sl,squeeze:DOGE
donchian,ADA,2025-11-04 16:00:00+00:00,2025-11-07 16:00:00+00:00,-1.023280698139287,-5.443853314101007,sl,donchian:ADA
donchian,BNB,2025-11-04 04:00:00+00:00,2025-11-07 20:00:00+00:00,-1.0347515685734068,-5.504878344810524,sl,donchian:BNB
donchian,ICP,2025-11-06 12:00:00+00:00,2025-11-08 00:00:00+00:00,2.4890916570001265,13.241967615240675,tp,donchian:ICP
donchian,NEAR,2025-11-07 12:00:00+00:00,2025-11-08 08:00:00+00:00,2.478948214065758,13.188004498829832,tp,donchian:NEAR
donchian,BCH,2025-11-03 12:00:00+00:00,2025-11-08 12:00:00+00:00,0.8104601122867146,4.311647797365322,sure,donchian:BCH
donchian,SOL,2025-11-04 04:00:00+00:00,2025-11-09 04:00:00+00:00,-0.23375838173876273,-1.2435945908502177,sure,donchian:SOL
bb,LTC,2025-11-08 23:00:00+00:00,2025-11-09 20:00:00+00:00,-1.0342736060454867,-5.502335584161989,sl,bb:LTC
squeeze,XRP,2025-11-09 16:00:00+00:00,2025-11-10 03:00:00+00:00,2.414589372508037,12.845615461742756,tp,squeeze:XRP
donchian,NEAR,2025-11-08 08:00:00+00:00,2025-11-11 04:00:00+00:00,-1.015448993660138,-5.402188646271934,sl,donchian:NEAR
donchian,BCH,2025-11-11 00:00:00+00:00,2025-11-12 16:00:00+00:00,-1.0393512502638151,-5.529348651403496,sl,donchian:BCH
bb,LTC,2025-11-15 03:00:00+00:00,2025-11-17 03:00:00+00:00,0.9746083272114687,5.184916300765014,sure,bb:LTC
squeeze,DOGE,2025-11-16 14:00:00+00:00,2025-11-17 14:00:00+00:00,-1.0841472780742047,-5.76766351935477,sl,squeeze:DOGE
squeeze,XLM,2025-11-15 20:00:00+00:00,2025-11-17 19:00:00+00:00,2.420155258165274,12.875225973439258,tp,squeeze:XLM
donchian,BNB,2025-11-13 16:00:00+00:00,2025-11-18 16:00:00+00:00,-0.6263162715368302,-3.332002564575937,sure,donchian:BNB
donchian,SOL,2025-11-13 16:00:00+00:00,2025-11-18 16:00:00+00:00,0.1066649828179121,0.5674577085912924,sure,donchian:SOL
donchian,ETH,2025-11-17 16:00:00+00:00,2025-11-18 16:00:00+00:00,-1.0290382126769002,-5.47448329144111,sl,donchian:ETH
donchian,ADA,2025-11-14 20:00:00+00:00,2025-11-19 20:00:00+00:00,0.9583061313661884,5.0981886188681225,sure,donchian:ADA
donchian,ETH,2025-11-19 16:00:00+00:00,2025-11-20 00:00:00+00:00,-1.0291880994008769,-5.475280688812665,sl,donchian:ETH
donchian,BCH,2025-11-21 04:00:00+00:00,2025-11-21 12:00:00+00:00,-1.0259613112377866,-5.458114175785025,sl,donchian:BCH
donchian,NEAR,2025-11-16 16:00:00+00:00,2025-11-21 16:00:00+00:00,1.9241319172543732,10.236381799793266,sure,donchian:NEAR
squeeze,TRX,2025-11-22 15:00:00+00:00,2025-11-24 02:00:00+00:00,-1.1787738929497964,-3.3543586191262085,sl,squeeze:TRX
donchian,BNB,2025-11-19 16:00:00+00:00,2025-11-24 16:00:00+00:00,0.19502825120710493,1.0375502964217982,sure,donchian:BNB
donchian,SOL,2025-11-21 04:00:00+00:00,2025-11-24 16:00:00+00:00,-1.0227709088394132,-5.441141235025679,sl,donchian:SOL
donchian,BCH,2025-11-22 08:00:00+00:00,2025-11-25 08:00:00+00:00,-1.0232817566835457,-5.443858945556463,sl,donchian:BCH
donchian,ADA,2025-11-20 16:00:00+00:00,2025-11-25 16:00:00+00:00,0.6078892797413671,3.2339709682240727,sure,donchian:ADA
donchian,ETH,2025-11-20 16:00:00+00:00,2025-11-25 16:00:00+00:00,-0.43496126907399535,-2.3139939514736554,sure,donchian:ETH
donchian,ICP,2025-11-20 20:00:00+00:00,2025-11-25 20:00:00+00:00,0.5081139805021053,2.7031663762712004,sure,donchian:ICP
squeeze,XRP,2025-11-24 17:00:00+00:00,2025-11-26 17:00:00+00:00,0.3547765548881585,1.8874112720050034,sure,squeeze:XRP
bb,LTC,2025-11-29 17:00:00+00:00,2025-12-01 00:00:00+00:00,-1.0784609789920396,-5.737412408237651,sl,bb:LTC
donchian,NEAR,2025-11-30 20:00:00+00:00,2025-12-01 12:00:00+00:00,2.4619368974297835,13.097504294326448,tp,donchian:NEAR
donchian,NEAR,2025-12-01 12:00:00+00:00,2025-12-02 08:00:00+00:00,-1.0295510354192807,-5.477211508430574,sl,donchian:NEAR
donchian,ADA,2025-12-01 00:00:00+00:00,2025-12-02 12:00:00+00:00,-1.0342691331301892,-5.502311788252607,sl,donchian:ADA
donchian,BNB,2025-12-01 00:00:00+00:00,2025-12-02 12:00:00+00:00,-1.0493026486276233,-5.582290090698956,sl,donchian:BNB
donchian,SOL,2025-12-01 00:00:00+00:00,2025-12-02 12:00:00+00:00,-1.038253426180388,-5.523508227279664,sl,donchian:SOL
donchian,BCH,2025-12-01 12:00:00+00:00,2025-12-02 12:00:00+00:00,-1.0364952415694832,-5.514154685149651,sl,donchian:BCH
donchian,ETH,2025-12-01 12:00:00+00:00,2025-12-02 12:00:00+00:00,-1.0440652327852336,-5.554427038417443,sl,donchian:ETH
donchian,ICP,2025-11-30 20:00:00+00:00,2025-12-05 20:00:00+00:00,1.4709726499129228,7.825574497536749,sure,donchian:ICP
squeeze,XLM,2025-12-05 13:00:00+00:00,2025-12-06 08:00:00+00:00,2.3915466312484774,11.218089156542078,tp,squeeze:XLM
donchian,BCH,2025-12-03 04:00:00+00:00,2025-12-08 04:00:00+00:00,0.5428106182670123,2.8877524891805053,sure,donchian:BCH
bb,LTC,2025-12-06 18:00:00+00:00,2025-12-08 07:00:00+00:00,-1.0786161480788068,-5.7382379077792525,sl,bb:LTC
donchian,ADA,2025-12-09 16:00:00+00:00,2025-12-11 00:00:00+00:00,-1.0337150601837548,-5.499364120177575,sl,donchian:ADA
donchian,ETH,2025-12-09 12:00:00+00:00,2025-12-12 12:00:00+00:00,-1.0425314714318152,-5.5462674280172575,sl,donchian:ETH
donchian,BNB,2025-12-11 00:00:00+00:00,2025-12-13 12:00:00+00:00,-1.0498496406401374,-5.585200088205531,sl,donchian:BNB
bb,LTC,2025-12-14 06:00:00+00:00,2025-12-14 11:00:00+00:00,-1.120685563931822,-4.724017893584111,sl,bb:LTC
bb,LTC,2025-12-14 11:00:00+00:00,2025-12-14 21:00:00+00:00,-1.1043507552664198,-5.383869398343593,sl,bb:LTC
squeeze,XRP,2025-12-15 14:00:00+00:00,2025-12-16 02:00:00+00:00,2.3911799499856756,11.178574351843592,tp,squeeze:XRP
donchian,NEAR,2025-12-12 12:00:00+00:00,2025-12-17 12:00:00+00:00,0.6448900991365375,3.4308153274063797,sure,donchian:NEAR
donchian,BCH,2025-12-15 12:00:00+00:00,2025-12-17 12:00:00+00:00,-1.0443132974218357,-5.555746742284166,sl,donchian:BCH
donchian,SOL,2025-12-15 12:00:00+00:00,2025-12-17 12:00:00+00:00,-1.0382312297145782,-5.523390142081555,sl,donchian:SOL
donchian,ICP,2025-12-12 20:00:00+00:00,2025-12-17 20:00:00+00:00,1.7094664743685253,9.094361643640555,sure,donchian:ICP
donchian,NEAR,2025-12-17 16:00:00+00:00,2025-12-18 12:00:00+00:00,-1.0286948930164252,-5.472656830847383,sl,donchian:NEAR
donchian,ADA,2025-12-14 08:00:00+00:00,2025-12-18 16:00:00+00:00,2.4586703217745294,13.080126111840496,tp,donchian:ADA
donchian,ADA,2025-12-18 16:00:00+00:00,2025-12-19 04:00:00+00:00,-1.028503511162467,-5.471638679384324,sl,donchian:ADA
donchian,BNB,2025-12-18 16:00:00+00:00,2025-12-19 12:00:00+00:00,-1.0490696242445687,-5.581050400981106,sl,donchian:BNB
donchian,NEAR,2025-12-18 16:00:00+00:00,2025-12-19 12:00:00+00:00,-1.0227857361192865,-5.441220116154604,sl,donchian:NEAR
donchian,ICP,2025-12-18 16:00:00+00:00,2025-12-19 16:00:00+00:00,-1.0253153905415235,-5.454677877680905,sl,donchian:ICP
squeeze,XLM,2025-12-20 09:00:00+00:00,2025-12-20 11:00:00+00:00,-1.1060023135467936,-5.307912706176118,sl,squeeze:XLM
donchian,ETH,2025-12-15 12:00:00+00:00,2025-12-20 12:00:00+00:00,0.22761387592037755,1.2109058198964084,sure,donchian:ETH
donchian,BCH,2025-12-19 16:00:00+00:00,2025-12-20 12:00:00+00:00,-1.0328560798806923,-5.494794344965283,sl,donchian:BCH
bb,LTC,2025-12-20 21:00:00+00:00,2025-12-20 23:00:00+00:00,-1.1058929777354667,-5.31286792693555,sl,bb:LTC
bb,LTC,2025-12-21 13:00:00+00:00,2025-12-22 14:00:00+00:00,1.5885399583843494,8.451032578604739,tp,bb:LTC
donchian,SOL,2025-12-17 16:00:00+00:00,2025-12-22 16:00:00+00:00,-0.36210505468543425,-1.9263988909265104,sure,donchian:SOL
donchian,SOL,2025-12-25 20:00:00+00:00,2025-12-26 00:00:00+00:00,-1.0513736745783626,-5.593307948756889,sl,donchian:SOL
squeeze,XRP,2025-12-24 01:00:00+00:00,2025-12-26 01:00:00+00:00,1.190132788393666,4.71853557430084,sure,squeeze:XRP
donchian,BNB,2025-12-25 20:00:00+00:00,2025-12-26 04:00:00+00:00,-1.0866121169147545,-5.780776461986494,sl,donchian:BNB
donchian,ADA,2025-12-25 20:00:00+00:00,2025-12-27 20:00:00+00:00,-1.0364210764751747,-5.513760126847929,sl,donchian:ADA
bb,LTC,2025-12-27 11:00:00+00:00,2025-12-27 20:00:00+00:00,-1.1058189272459544,-5.316229793708449,sl,bb:LTC
donchian,BCH,2025-12-27 12:00:00+00:00,2025-12-29 16:00:00+00:00,-1.0463958760644312,-5.566826060662774,sl,donchian:BCH
bb,LTC,2025-12-28 18:00:00+00:00,2025-12-30 18:00:00+00:00,-0.2652641363117493,-1.4112052051785062,sure,bb:LTC
donchian,ADA,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,-1.0404914474601288,-5.535414500487885,sl,donchian:ADA
donchian,ICP,2025-12-29 20:00:00+00:00,2026-01-01 16:00:00+00:00,-1.038566990994112,-5.525176392088675,sl,donchian:ICP
donchian,NEAR,2026-01-02 00:00:00+00:00,2026-01-06 08:00:00+00:00,2.455686547975841,13.064252435231476,tp,donchian:NEAR
donchian,BNB,2026-01-02 12:00:00+00:00,2026-01-06 12:00:00+00:00,2.400118741192533,12.224519606494146,tp,donchian:BNB
donchian,ETH,2026-01-02 12:00:00+00:00,2026-01-06 12:00:00+00:00,2.425231160234333,12.902229772446653,tp,donchian:ETH
donchian,ADA,2026-01-02 16:00:00+00:00,2026-01-06 12:00:00+00:00,2.4629762002754707,13.103033385465505,tp,donchian:ADA
donchian,SOL,2026-01-02 16:00:00+00:00,2026-01-06 12:00:00+00:00,2.439080448757593,12.975907987390393,tp,donchian:SOL
donchian,BCH,2026-01-03 20:00:00+00:00,2026-01-06 12:00:00+00:00,-1.0451546683188537,-5.560222835456302,sl,donchian:BCH
donchian,NEAR,2026-01-06 08:00:00+00:00,2026-01-06 16:00:00+00:00,-1.0364133349461075,-5.513718941913292,sl,donchian:NEAR
donchian,BNB,2026-01-06 12:00:00+00:00,2026-01-06 16:00:00+00:00,-1.0926248475673117,-5.8127641890580986,sl,donchian:BNB
donchian,ETH,2026-01-06 12:00:00+00:00,2026-01-06 16:00:00+00:00,-1.0667571411890142,-5.675147991125556,sl,donchian:ETH
donchian,SOL,2026-01-06 12:00:00+00:00,2026-01-06 16:00:00+00:00,-1.0519176442471578,-5.59620186739488,sl,donchian:SOL
donchian,ICP,2026-01-04 08:00:00+00:00,2026-01-08 12:00:00+00:00,-1.0368570409960969,-5.516079458099235,sl,donchian:ICP
squeeze,DOGE,2026-01-08 09:00:00+00:00,2026-01-10 09:00:00+00:00,0.4775981760236725,2.540822296445938,sure,squeeze:DOGE
bb,LTC,2026-01-10 13:00:00+00:00,2026-01-11 20:00:00+00:00,1.553744841920966,6.979186273835177,tp,bb:LTC
squeeze,XRP,2026-01-09 21:00:00+00:00,2026-01-11 21:00:00+00:00,0.27798682375038564,1.4788899023520516,sure,squeeze:XRP
bb,LTC,2026-01-11 20:00:00+00:00,2026-01-11 23:00:00+00:00,-1.1040603291777678,-5.397475631673643,sl,bb:LTC
squeeze,XLM,2026-01-11 20:00:00+00:00,2026-01-12 01:00:00+00:00,-1.104425135388998,-5.380396921754617,sl,squeeze:XLM
donchian,ICP,2026-01-13 12:00:00+00:00,2026-01-14 16:00:00+00:00,2.4706811389067123,13.14402365898371,tp,donchian:ICP
donchian,NEAR,2026-01-13 16:00:00+00:00,2026-01-15 00:00:00+00:00,-1.033068090036774,-5.495922238995637,sl,donchian:NEAR
donchian,BCH,2026-01-14 08:00:00+00:00,2026-01-15 04:00:00+00:00,-1.0464830025908005,-5.567289573783059,sl,donchian:BCH
squeeze,XRP,2026-01-16 16:00:00+00:00,2026-01-16 20:00:00+00:00,-1.1181737689883744,-4.813614353660805,sl,squeeze:XRP
donchian,ICP,2026-01-14 16:00:00+00:00,2026-01-17 04:00:00+00:00,-1.0224196054271502,-5.439272300872439,sl,donchian:ICP
squeeze,XRP,2026-01-17 18:00:00+00:00,2026-01-18 01:00:00+00:00,-1.171209417252061,-3.480086086119671,sl,squeeze:XRP
donchian,BNB,2026-01-13 16:00:00+00:00,2026-01-18 16:00:00+00:00,0.30271703744960665,1.6104546392319077,sure,donchian:BNB
donchian,ETH,2026-01-13 20:00:00+00:00,2026-01-18 20:00:00+00:00,-0.4641562406595962,-2.469311200309052,sure,donchian:ETH
donchian,SOL,2026-01-13 20:00:00+00:00,2026-01-18 20:00:00+00:00,-1.045483562670874,-5.56197255340905,sl,donchian:SOL
bb,LTC,2026-01-18 08:00:00+00:00,2026-01-18 23:00:00+00:00,1.5858060035412342,8.436487938839367,tp,bb:LTC
bb,LTC,2026-01-18 23:00:00+00:00,2026-01-19 00:00:00+00:00,-1.0622786191150966,-5.651322253692314,sl,bb:LTC
squeeze,DOGE,2026-01-18 23:00:00+00:00,2026-01-19 00:00:00+00:00,2.3976800079932503,11.921030662178499,tp,squeeze:DOGE
squeeze,XRP,2026-01-18 23:00:00+00:00,2026-01-19 00:00:00+00:00,2.37603839046016,9.751003836380512,tp,squeeze:XRP
donchian,BCH,2026-01-15 16:00:00+00:00,2026-01-20 16:00:00+00:00,0.32022311940513903,1.7035869952353397,sure,donchian:BCH
donchian,ETH,2026-01-20 04:00:00+00:00,2026-01-21 12:00:00+00:00,2.4355042845889314,12.956882794013115,tp,donchian:ETH
donchian,ADA,2026-01-18 20:00:00+00:00,2026-01-23 20:00:00+00:00,0.9022011369765713,4.79971004871536,sure,donchian:ADA
donchian,NEAR,2026-01-18 20:00:00+00:00,2026-01-23 20:00:00+00:00,1.2716320881093734,6.765082708741867,sure,donchian:NEAR
donchian,SOL,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,1.1706210914041255,6.227704206269948,sure,donchian:SOL
donchian,BNB,2026-01-20 16:00:00+00:00,2026-01-25 16:00:00+00:00,1.576515716577931,8.387063612194595,sure,donchian:BNB
squeeze,DOGE,2026-01-25 07:00:00+00:00,2026-01-25 16:00:00+00:00,2.308124878017493,6.1196095483212005,tp,squeeze:DOGE
bb,LTC,2026-01-25 09:00:00+00:00,2026-01-25 18:00:00+00:00,1.5723262006887557,8.36477538766418,tp,bb:LTC
donchian,ADA,2026-01-25 16:00:00+00:00,2026-01-26 00:00:00+00:00,-1.0431549730896272,-5.549584456836817,sl,donchian:ADA
donchian,BNB,2026-01-25 16:00:00+00:00,2026-01-26 00:00:00+00:00,-1.0923272620396942,-5.811181034051173,sl,donchian:BNB
donchian,SOL,2026-01-25 16:00:00+00:00,2026-01-26 00:00:00+00:00,-1.0499135012835206,-5.585539826828329,sl,donchian:SOL
donchian,ETH,2026-01-25 16:00:00+00:00,2026-01-26 04:00:00+00:00,-1.056246352066521,-5.619230592993892,sl,donchian:ETH
donchian,NEAR,2026-01-25 16:00:00+00:00,2026-01-26 12:00:00+00:00,-1.039250877592918,-5.528814668794324,sl,donchian:NEAR
bb,LTC,2026-01-25 19:00:00+00:00,2026-01-26 23:00:00+00:00,1.618195927173566,8.608802332563371,tp,bb:LTC
donchian,BNB,2026-01-28 08:00:00+00:00,2026-01-29 12:00:00+00:00,-1.0940676573958341,-5.820439937345838,sl,donchian:BNB
donchian,ICP,2026-01-25 12:00:00+00:00,2026-01-30 12:00:00+00:00,2.0925644993686214,11.132443136641067,sure,donchian:ICP
donchian,BCH,2026-01-29 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.447036369265938,13.01823348449479,tp,donchian:BCH
donchian,NEAR,2026-01-29 12:00:00+00:00,2026-01-31 16:00:00+00:00,2.464154373119944,13.109301264998102,tp,donchian:NEAR
donchian,ADA,2026-01-30 00:00:00+00:00,2026-01-31 16:00:00+00:00,2.466251681767868,13.120458947005059,tp,donchian:ADA
donchian,BNB,2026-01-30 00:00:00+00:00,2026-01-31 16:00:00+00:00,2.443192950902637,12.99778649880203,tp,donchian:BNB
donchian,ETH,2026-01-30 00:00:00+00:00,2026-01-31 16:00:00+00:00,2.4613906280708986,13.094598141337181,tp,donchian:ETH
donchian,SOL,2026-01-30 00:00:00+00:00,2026-01-31 16:00:00+00:00,2.46215059997701,13.098641191877695,tp,donchian:SOL
donchian,BCH,2026-01-31 16:00:00+00:00,2026-02-01 00:00:00+00:00,-1.0308254618185764,-5.4839914568748265,sl,donchian:BCH
squeeze,XRP,2026-02-03 17:00:00+00:00,2026-02-03 20:00:00+00:00,-1.0605323150766404,-5.642031916207727,sl,squeeze:XRP
donchian,ICP,2026-01-31 08:00:00+00:00,2026-02-05 08:00:00+00:00,2.082797829140667,11.08048445102835,sure,donchian:ICP
donchian,BNB,2026-01-31 16:00:00+00:00,2026-02-05 08:00:00+00:00,2.463613101163634,13.106421698190532,tp,donchian:BNB
donchian,ETH,2026-01-31 16:00:00+00:00,2026-02-05 12:00:00+00:00,2.47605385406092,13.172606503604095,tp,donchian:ETH
donchian,ADA,2026-01-31 16:00:00+00:00,2026-02-05 16:00:00+00:00,1.436640005889017,7.6429248313295695,sure,donchian:ADA
donchian,NEAR,2026-01-31 16:00:00+00:00,2026-02-05 16:00:00+00:00,1.56959001039701,8.350218855312093,sure,donchian:NEAR
donchian,SOL,2026-01-31 16:00:00+00:00,2026-02-05 16:00:00+00:00,2.4763838652166785,13.17436216295273,tp,donchian:SOL
donchian,BNB,2026-02-05 08:00:00+00:00,2026-02-06 00:00:00+00:00,2.4696797781509043,13.13869641976281,tp,donchian:BNB
donchian,BCH,2026-02-05 20:00:00+00:00,2026-02-06 12:00:00+00:00,-1.0221797422017904,-5.437996228513525,sl,donchian:BCH
donchian,ADA,2026-02-05 16:00:00+00:00,2026-02-06 16:00:00+00:00,-1.0192760552903855,-5.4225486141448505,sl,donchian:ADA
bb,LTC,2026-02-07 09:00:00+00:00,2026-02-09 09:00:00+00:00,-0.03431373980122786,-0.1825490957425322,sure,bb:LTC
donchian,ETH,2026-02-05 12:00:00+00:00,2026-02-10 12:00:00+00:00,-0.33824322055293793,-1.7994539333416297,sure,donchian:ETH
donchian,ICP,2026-02-05 12:00:00+00:00,2026-02-10 12:00:00+00:00,0.19176376136856826,1.020183210480783,sure,donchian:ICP
donchian,NEAR,2026-02-05 16:00:00+00:00,2026-02-10 16:00:00+00:00,0.2880775343600614,1.5325724827955267,sure,donchian:NEAR
donchian,SOL,2026-02-05 16:00:00+00:00,2026-02-10 16:00:00+00:00,-0.1886051098833812,-1.003379184579588,sure,donchian:SOL
squeeze,XRP,2026-02-11 06:00:00+00:00,2026-02-11 14:00:00+00:00,-1.0729871126446087,-5.708291439269319,sl,squeeze:XRP
squeeze,DOGE,2026-02-11 07:00:00+00:00,2026-02-11 14:00:00+00:00,-1.081679045251029,-5.7545325207354745,sl,squeeze:DOGE
squeeze,TRX,2026-02-16 12:00:00+00:00,2026-02-16 21:00:00+00:00,2.114856669357615,2.7934547310594744,tp,squeeze:TRX
bb,LTC,2026-02-15 12:00:00+00:00,2026-02-17 12:00:00+00:00,-0.09582252020719075,-0.5097758075022548,sure,bb:LTC
squeeze,DOGE,2026-02-16 19:00:00+00:00,2026-02-17 16:00:00+00:00,-1.0567118386640473,-5.621706981692731,sl,squeeze:DOGE
squeeze,XRP,2026-02-17 12:00:00+00:00,2026-02-17 16:00:00+00:00,-1.0859082892835132,-5.777032098988291,sl,squeeze:XRP
donchian,BCH,2026-02-13 16:00:00+00:00,2026-02-18 16:00:00+00:00,-0.16852483579033725,-0.8965521264045941,sure,donchian:BCH
bb,LTC,2026-02-21 15:00:00+00:00,2026-02-22 13:00:00+00:00,1.5837721017508641,8.425667581314597,tp,bb:LTC
bb,LTC,2026-02-22 13:00:00+00:00,2026-02-23 01:00:00+00:00,-1.0917278850417835,-5.807992348422289,sl,bb:LTC
donchian,BNB,2026-02-23 00:00:00+00:00,2026-02-23 08:00:00+00:00,-1.0571372810918878,-5.623970335408843,sl,donchian:BNB
donchian,ADA,2026-02-23 00:00:00+00:00,2026-02-23 12:00:00+00:00,-1.0408227635422345,-5.537177102044687,sl,donchian:ADA
donchian,ETH,2026-02-23 00:00:00+00:00,2026-02-23 12:00:00+00:00,-1.049888012061197,-5.585404224165568,sl,donchian:ETH
donchian,SOL,2026-02-23 00:00:00+00:00,2026-02-23 12:00:00+00:00,-1.0399419118511708,-5.532490971048229,sl,donchian:SOL
donchian,ICP,2026-02-18 16:00:00+00:00,2026-02-23 16:00:00+00:00,1.855103793564679,9.869152181764093,sure,donchian:ICP
donchian,BCH,2026-02-23 12:00:00+00:00,2026-02-24 08:00:00+00:00,2.457567353822018,13.074258322333137,tp,donchian:BCH
donchian,ETH,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,-1.0431111418589705,-5.549351274689723,sl,donchian:ETH
donchian,SOL,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,-1.0360541564447119,-5.511808112285867,sl,donchian:SOL
donchian,BCH,2026-02-24 08:00:00+00:00,2026-02-25 00:00:00+00:00,-1.0330932706446594,-5.496056199829588,sl,donchian:BCH
donchian,NEAR,2026-02-25 16:00:00+00:00,2026-02-26 04:00:00+00:00,-1.0308113728959123,-5.483916503806253,sl,donchian:NEAR
donchian,ADA,2026-02-25 16:00:00+00:00,2026-02-26 16:00:00+00:00,-1.0355201973827952,-5.5089674500764705,sl,donchian:ADA
bb,LTC,2026-03-01 20:00:00+00:00,2026-03-03 20:00:00+00:00,0.9845138907346129,5.23761389870814,sure,bb:LTC
donchian,BCH,2026-02-27 12:00:00+00:00,2026-03-04 12:00:00+00:00,-0.30383464751529893,-1.6164003247813903,sure,donchian:BCH
donchian,ETH,2026-03-04 12:00:00+00:00,2026-03-06 12:00:00+00:00,-1.0300576776862436,-5.479906845290816,sl,donchian:ETH
donchian,SOL,2026-03-04 12:00:00+00:00,2026-03-06 12:00:00+00:00,-1.0278349991326587,-5.468082195385745,sl,donchian:SOL
donchian,NEAR,2026-03-02 12:00:00+00:00,2026-03-07 12:00:00+00:00,-0.8841060955525019,-4.70344442833931,sure,donchian:NEAR
squeeze,XLM,2026-03-08 02:00:00+00:00,2026-03-08 10:00:00+00:00,-1.1252055975106907,-4.571842065964673,sl,squeeze:XLM
squeeze,XRP,2026-03-06 14:00:00+00:00,2026-03-08 14:00:00+00:00,0.12076835425890653,0.6424876446573827,sure,squeeze:XRP
bb,LTC,2026-03-07 19:00:00+00:00,2026-03-08 16:00:00+00:00,-1.0929971754861507,-5.814744973586322,sl,bb:LTC
squeeze,XRP,2026-03-08 17:00:00+00:00,2026-03-08 20:00:00+00:00,-1.1340643943144044,-4.303356696220236,sl,squeeze:XRP
squeeze,DOGE,2026-03-08 18:00:00+00:00,2026-03-08 20:00:00+00:00,-1.1053696746445358,-5.336727000729383,sl,squeeze:DOGE
bb,LTC,2026-03-08 16:00:00+00:00,2026-03-09 19:00:00+00:00,1.5961850192755664,8.491704302546013,tp,bb:LTC
donchian,ADA,2026-03-06 12:00:00+00:00,2026-03-10 12:00:00+00:00,-1.0302329546212814,-5.480839318585217,sl,donchian:ADA
squeeze,DOGE,2026-03-10 09:00:00+00:00,2026-03-11 02:00:00+00:00,-1.0745051272957027,-5.716367277213138,sl,squeeze:DOGE
bb,LTC,2026-03-14 09:00:00+00:00,2026-03-16 03:00:00+00:00,1.5864953221401599,8.44015511378565,tp,bb:LTC
squeeze,XLM,2026-03-15 00:00:00+00:00,2026-03-16 05:00:00+00:00,2.3908324755214294,11.14137429532306,tp,squeeze:XLM
donchian,ETH,2026-03-13 00:00:00+00:00,2026-03-16 16:00:00+00:00,2.4575917207624993,13.074387954456496,tp,donchian:ETH
squeeze,XLM,2026-03-16 05:00:00+00:00,2026-03-17 02:00:00+00:00,2.420359438495751,12.876312212797396,tp,squeeze:XLM
