coin,kol,yon,cikis,bar,giris,tf,adx14,atr_pct,atr_norm,er20,er50,kanal_konum,kanal_atr,ic_oran40,rvol20,ema200_atr,get20,btc_adx,btc_er20,btc_get20,btc_atr_pct,btc_ic40,R,slp,cikis_ts,eff,pnl_pct,ay,fund,f_yon,f_z,fz_yon,giris_ts,chop
TRX,squeeze,1,tp,13,2023-10-31 23:00:00+00:00,1h,25.235168158771422,0.0046064194628032,1.2982629602091504,0.2307692307692327,0.2684491978609629,0.9465408805031478,7.1066600019989545,0.925,0.0026838101656835,7.257182805265073,0.0106117353308365,14.940483871730615,0.2473192270199025,0.01260374050263,0.0057701124729119,1.0,2.4782911650127635,0.0092128389256065,2023-11-01 12:00:00+00:00,0.0138192583884098,3.424814597102471,2023-11,0.0001,0.0001,0.3963165178138965,0.3963165178138965,2023-10-31 23:00:00+00:00,48.745302313101334
SOL,donchian,1,tp,13,2023-10-30 08:00:00+00:00,4h,30.58928557391597,0.0280722756838842,1.1898649994995776,0.3686184020767231,0.199193333587002,0.9305745554035568,5.961862895184028,0.925,0.0185962761004707,8.899021922674622,0.0789229914160438,33.78567577383686,0.1823280384991127,0.0147667330910796,0.0116270131829504,0.975,2.49643776653072,0.0561445513677684,2023-11-01 12:00:00+00:00,0.028,6.990025746286015,2023-11,9.376e-05,9.376e-05,0.1784231242730679,0.1784231242730679,2023-10-30 08:00:00+00:00,35.68555099427362
NEAR,donchian,1,tp,4,2023-11-01 00:00:00+00:00,4h,35.85823823702988,0.0273308909234162,1.552019944884781,0.3351498637602177,0.3043478260869566,0.9432314410480354,6.243515260933596,0.8,0.0162135396764194,5.897258162591248,0.1009023789991796,24.27069451663571,0.0935100767754325,0.0091388174053732,0.0113258526496814,1.0,2.496341136471539,0.0546617818468325,2023-11-01 16:00:00+00:00,0.028,6.98975518212031,2023-11,0.0001,0.0001,0.086696487543254,0.086696487543254,2023-11-01 00:00:00+00:00,61.05543951776026
XRP,squeeze,1,sl,22,2023-11-01 18:00:00+00:00,1h,21.207236381252343,0.0135644927085464,1.565696610999138,0.1451831750339206,0.1776397515527947,0.7553366174055828,7.37218870979185,0.95,0.0075891549350084,5.519466993223493,0.0178840046799262,20.846226344598968,0.0035315985130138,0.0002198329847824,0.0071094432741208,0.975,-1.0073721887097942,0.0271289854170929,2023-11-02 16:00:00+00:00,0.028,-2.820642128387424,2023-11,0.0001,0.0001,0.1399180684584268,0.1399180684584268,2023-11-01 18:00:00+00:00,50.76446254955325
SOL,donchian,1,sl,8,2023-11-01 16:00:00+00:00,4h,55.77592808246887,0.0402169097514797,1.817710447294934,0.7920607971541773,0.4019831588888016,0.7055894435453751,9.500206949719288,0.875,0.0222085671026726,8.501691357443534,0.3037546894862493,25.203606520035745,0.0868108076044733,0.0085403500172149,0.0121856123046403,1.0,-1.0024865162594028,0.0804338195029595,2023-11-03 00:00:00+00:00,0.028,-2.806962245526328,2023-11,-0.00041129,-0.00041129,-2.7186445076870878,-2.7186445076870878,2023-11-01 16:00:00+00:00,25.564932627878587
ICP,donchian,1,sure,30,2023-10-29 08:00:00+00:00,4h,31.4558332359417,0.0252279220206824,1.481075183166308,0.3016528925619833,0.3397651006711408,0.9922279792746116,7.762814358280334,0.875,0.0190043125972676,6.924296059040985,0.08,35.92337600371609,0.2029567221714431,-0.0146823331886279,0.0121906526036313,0.925,-0.3357940093824952,0.0504558440413648,2023-11-03 08:00:00+00:00,0.028,-0.9402232262709866,2023-11,0.0001,0.0001,0.3069639832502734,0.3069639832502734,2023-10-29 08:00:00+00:00,33.17964717438834
ADA,donchian,1,tp,21,2023-11-01 20:00:00+00:00,4h,29.75030785444377,0.0216784581487934,1.384455270441204,0.1684698608964452,0.1882202304737514,0.9440559440559444,4.290348023965764,0.9,0.0163513718849275,5.76630868617859,0.0367498314227916,27.63958336014449,0.2409525687801986,0.0283632374833504,0.0134435706423111,0.975,2.495387125813392,0.0433569162975869,2023-11-05 08:00:00+00:00,0.028,6.987083952277495,2023-11,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2023-11-01 20:00:00+00:00,53.81195846710571
XRP,squeeze,1,tp,9,2023-11-05 01:00:00+00:00,1h,20.82482609855842,0.0066529088248527,0.6248734686306745,0.3059936908517376,0.1525423728813573,0.7189542483660121,7.393492786078934,0.975,0.0035828682739844,8.018652352979194,0.0158393207054212,21.99611450191321,0.2504705144291065,0.0091900710403425,0.0044393933769377,0.975,2.4849689808424174,0.0133058176497055,2023-11-05 10:00:00+00:00,0.0199587264745583,4.95968161863959,2023-11,0.0001,0.0001,0.1399180684584268,0.1399180684584268,2023-11-05 01:00:00+00:00,30.408574625557698
LTC,bb,-1,sl,12,2023-11-04 23:00:00+00:00,1h,17.05150502280728,0.0060699336286135,0.6571845472231259,0.1871921182265986,0.0985178727114202,0.8664259927797816,6.476691154121652,0.975,0.0037367478121493,4.070265477574456,0.0109038737446196,18.882827970748387,0.3014920531949318,0.0107147282845194,0.0044958260845728,0.975,-1.0109818044569328,0.0182119432907787,2023-11-05 11:00:00+00:00,0.0273179149361681,-2.7617914936168253,2023-11,0.0001,-0.0001,0.2541149472454118,-0.2541149472454118,2023-11-04 23:00:00+00:00,37.21185206613535
XLM,squeeze,1,tp,24,2023-11-05 00:00:00+00:00,1h,20.40296691373829,0.0076747462793976,0.7481471277566862,0.2054794520547936,0.23366243535496,0.9077429983525548,6.352145407052586,0.975,0.0040924625428625,5.654012571169703,0.014668731154755,20.49712469061163,0.2535145267103987,0.0093658029892087,0.0045099797123101,0.975,2.486970253300953,0.0153494925587952,2023-11-06 00:00:00+00:00,0.0230242388381928,5.726059709548212,2023-11,0.0001,0.0001,0.298376494646288,0.298376494646288,2023-11-05 00:00:00+00:00,43.06138561530686
BNB,donchian,1,tp,13,2023-11-04 08:00:00+00:00,4h,18.94599197860063,0.0138878027704559,1.098767936019582,0.3057795698924733,0.1800254452926209,0.8448637316561846,4.392346553000488,0.975,0.0076981411000134,4.435684949673295,0.0403565568317885,18.411706375032427,0.0586312997347486,0.0080249782166716,0.0134312692364726,0.975,2.4927994369121707,0.0277756055409119,2023-11-06 12:00:00+00:00,0.028,6.979838423354077,2023-11,0.00011035,0.00011035,0.5834145238353631,0.5834145238353631,2023-11-04 08:00:00+00:00,56.678266657543915
BNB,donchian,1,sl,3,2023-11-06 20:00:00+00:00,4h,41.65883386050596,0.0154752948136342,1.2256696044040494,0.7520612485276794,0.3831725616291531,0.9775851763299462,8.472065753436278,0.875,0.0084071520896043,8.024425590585393,0.111203030434972,13.934281749896362,0.1318753560941424,0.0086573734409391,0.0116045171743279,0.975,-1.0064619124355474,0.0309505896272685,2023-11-07 08:00:00+00:00,0.028,-2.8180933548195326,2023-11,0.00028825,0.00028825,1.426544716271557,1.426544716271557,2023-11-06 20:00:00+00:00,39.34913334905287
NEAR,donchian,1,sl,15,2023-11-05 00:00:00+00:00,4h,37.46908627751854,0.0331806966795522,1.6071943637210315,0.1062124248496993,0.3026196928635953,0.9943661971830986,6.810306651166057,0.775,0.0212466634530427,7.056709442469564,0.0349143610013173,19.8898203334366,0.1499741174034572,0.020954541114933,0.0121424620784717,0.975,-1.00301380049267,0.0663613933591045,2023-11-07 12:00:00+00:00,0.028,-2.808438641379476,2023-11,0.0001,0.0001,0.086696487543254,0.086696487543254,2023-11-05 00:00:00+00:00,69.3544026291264
ADA,donchian,1,sl,8,2023-11-06 08:00:00+00:00,4h,40.07661633437176,0.0240163750065644,1.3419057917168866,0.5093256814921104,0.3208722741433024,0.9643366619115548,8.292164292833291,0.8,0.0113250807821683,8.15209871057305,0.1121642969984202,16.94693181882223,0.1915363016446064,0.0165224437069098,0.0122305104320244,0.975,-1.0041638257219376,0.0480327500131288,2023-11-07 16:00:00+00:00,0.028,-2.8116587120214254,2023-11,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2023-11-06 08:00:00+00:00,43.13530631451848
ETH,donchian,1,tp,27,2023-11-05 00:00:00+00:00,4h,17.054258770128655,0.0135063893147691,0.951088666696841,0.2340876944837337,0.2286054354294788,0.947027027027026,4.711058380809037,0.975,0.0083902947741909,6.8838464088234605,0.0288313399278126,19.8898203334366,0.1499741174034572,0.020954541114933,0.0121424620784717,0.975,2.4925960967310004,0.0270127786295383,2023-11-09 12:00:00+00:00,0.028,6.979269070846801,2023-11,0.0001,0.0001,0.1138810590953397,0.1138810590953397,2023-11-05 00:00:00+00:00,36.96724714530784
XRP,squeeze,1,sl,34,2023-11-08 02:00:00+00:00,1h,31.47218043669196,0.0167727500904219,1.295381840449829,0.0656660412757973,0.0069469835466179,0.4548651817116058,7.405897681453931,0.925,0.0095880386712839,4.390820631510588,-0.0100908173562058,27.65449611415972,0.1544347353646932,0.0097529872276183,0.0061110810198234,0.95,-1.005962051509795,0.0335455001808438,2023-11-09 12:00:00+00:00,0.028,-2.816693744227426,2023-11,0.0001,0.0001,0.1399180684584268,0.1399180684584268,2023-11-08 02:00:00+00:00,50.968797630305666
ADA,donchian,1,sl,1,2023-11-09 12:00:00+00:00,4h,36.944853145247286,0.023823890979111,1.2188280179172717,0.3603504928806132,0.4006197432492258,0.8796296296296297,8.39493431930836,0.85,0.0170893143452491,9.093500194253464,0.0953346855983772,29.50510271543081,0.5323554788610871,0.0636111620234602,0.0150576027321736,0.95,-1.004197467159654,0.047647781958222,2023-11-09 16:00:00+00:00,0.028,-2.811752908047031,2023-11,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2023-11-09 12:00:00+00:00,32.378796891474245
ICP,donchian,1,sl,4,2023-11-09 00:00:00+00:00,4h,10.11431414235081,0.0249601680551749,0.9935089289293474,0.2996777658431789,0.1748699479791915,0.9656419529837248,5.100207077984624,0.975,0.0148363878880295,6.533170163590133,0.0686346863468634,21.753591215007354,0.4014868861067369,0.0415020383908855,0.0136189535269225,0.975,-1.004006383281514,0.0499203361103498,2023-11-09 16:00:00+00:00,0.028,-2.811217873188239,2023-11,0.0001871,0.0001871,0.9002857683509407,0.9002857683509407,2023-11-09 00:00:00+00:00,59.44333622476661
SOL,donchian,1,sl,2,2023-11-09 08:00:00+00:00,4h,33.6200247227913,0.0327828036263981,1.1070462216265624,0.3796616564995914,0.2221501297664207,0.964139666561812,6.168936676638622,0.975,0.026713512527354,9.235509900477975,0.1468106320371585,26.385092219454464,0.4647944751662807,0.0521220018918124,0.0133656934084559,0.975,-1.0030503797399275,0.0655656072527963,2023-11-09 16:00:00+00:00,0.028,-2.808541063271797,2023-11,0.0001,0.0001,0.2142170100733479,0.2142170100733479,2023-11-09 08:00:00+00:00,42.801436630030295
ETH,donchian,1,sl,7,2023-11-09 20:00:00+00:00,4h,28.53848076097469,0.0203668114205003,1.4830838545022018,0.5287147634973722,0.4324472960586618,0.9691398184029636,8.175462400170016,0.9,0.0190412154136458,8.311328922098728,0.1163690663974592,28.383618812175616,0.3428987403203005,0.046306401287951,0.0178518399658799,0.95,-1.0049099487364697,0.0407336228410006,2023-11-11 00:00:00+00:00,0.028,-2.8137478564621152,2023-11,0.00071131,0.00071131,5.817840019225234,5.817840019225234,2023-11-09 20:00:00+00:00,29.837523068009542
SOL,donchian,1,tp,7,2023-11-10 08:00:00+00:00,4h,32.330823318389406,0.0445686038111097,1.5639671861218047,0.4929971988795519,0.1884589494208585,0.9526960784313724,5.416820310691796,0.95,0.0300804950392138,7.522078328068168,0.2413083929096073,27.920106471306607,0.3936025284725634,0.0620319477842665,0.0171535304583425,0.95,2.4977562680575804,0.0891372076222195,2023-11-11 12:00:00+00:00,0.028,6.993717550561225,2023-11,0.00015368,0.00015368,0.5221362071501149,0.5221362071501149,2023-11-10 08:00:00+00:00,44.38307002268773
LTC,bb,-1,sl,23,2023-11-11 11:00:00+00:00,1h,16.358311657965135,0.0106680660013928,0.9890425304954856,0.3194650817236255,0.0416024653312787,0.7360594795539028,6.803033062431956,1.0,0.005649990531404,2.499731379178148,0.0298694081689356,14.29129164012906,0.0581343615601382,-0.0021136348318393,0.0054719929216654,1.0,-1.0062494524310803,0.032002803798499,2023-11-12 10:00:00+00:00,0.028,-2.8174984668070246,2023-11,0.0001,-0.0001,0.2541149472454118,-0.2541149472454118,2023-11-11 11:00:00+00:00,46.625378605830626
ADA,donchian,1,sl,10,2023-11-11 16:00:00+00:00,4h,25.425645520425483,0.0297354588752526,1.4417785014496562,0.3121693121693125,0.3088109495295129,0.9254658385093172,5.540456533289456,0.85,0.0191711837811323,7.30861421985098,0.0995780590717301,30.400147127313595,0.3888396063025383,0.0520986620180661,0.0132594732392206,0.95,-1.00336298829016,0.0594709177505052,2023-11-13 08:00:00+00:00,0.028,-2.809416367212448,2023-11,0.00033273,0.00033273,2.007649633872747,2.007649633872747,2023-11-11 16:00:00+00:00,49.390821267225114
XRP,squeeze,-1,sl,12,2023-11-13 08:00:00+00:00,1h,20.480913146714816,0.0093384501916025,0.6661188581072696,0.094430992736078,0.032738095238095,0.3818181818181831,5.368849811858885,1.0,0.0048832756627405,-0.02887872534406,-0.0058903488898958,11.78044364017878,0.0151340996168608,0.0004266119451346,0.0043198328817939,1.0,-1.0107084149883794,0.018676900383205,2023-11-13 20:00:00+00:00,0.028,-2.8299835619674623,2023-11,0.00025714,-0.00025714,1.377607861986601,-1.377607861986601,2023-11-13 08:00:00+00:00,55.45704509826714
NEAR,donchian,1,sl,9,2023-11-12 08:00:00+00:00,4h,15.802941334389171,0.0416481957580644,1.5224651325156469,0.306397306397306,0.1574193548387095,0.9800443458980042,6.156225370546292,0.95,0.0374672528629535,5.976589684367267,0.1837146702557199,26.78787977689923,0.1679557717353729,0.0173333187037452,0.012256629063013,0.95,-1.002401064396185,0.0832963915161288,2023-11-13 20:00:00+00:00,0.028,-2.806722980309318,2023-11,0.00043596,0.00043596,1.9597284960759032,1.9597284960759032,2023-11-12 08:00:00+00:00,40.365772143185005
XLM,squeeze,-1,sl,17,2023-11-13 03:00:00+00:00,1h,20.28814059086596,0.0102061185611797,0.8107930981827213,0.2937625754527159,0.0003404834865507,0.1202749140893483,4.661158803602131,0.925,0.0060195090414774,-1.7210127746900896,-0.0233115120549257,12.114617776517733,0.1940489229645819,-0.0057220987129315,0.004513069472368,1.0,-1.0097980441242729,0.0204122371223594,2023-11-13 20:00:00+00:00,0.028,-2.8274345235479634,2023-11,0.00040374,-0.00040374,2.601286132750786,-2.601286132750786,2023-11-13 03:00:00+00:00,55.59382433337408
ICP,donchian,1,sl,18,2023-11-11 16:00:00+00:00,4h,14.063575849776775,0.0351392953383014,1.3561316794504146,0.2287499999999999,0.2301938116286977,0.9857142857142858,5.687883517089473,0.95,0.0275417120805474,5.1640725161861125,0.0874134224982086,30.400147127313595,0.3888396063025383,0.0520986620180661,0.0132594732392206,0.95,-1.0028458168849776,0.0702785906766028,2023-11-14 16:00:00+00:00,0.028,-2.8079682872779377,2023-11,0.00037454,0.00037454,2.177119699456211,2.177119699456211,2023-11-11 16:00:00+00:00,43.57675197968255
DOGE,squeeze,-1,tp,38,2023-11-13 04:00:00+00:00,1h,20.286608414949026,0.0147273438949504,0.906313001212068,0.3465838509316752,0.0194174757281549,0.2316546762589924,6.159113805734868,1.0,0.0081316064127718,1.432503363013976,-0.0351341140914243,11.97713425617594,0.1648412845739705,-0.0047835033775411,0.0044777886987542,1.0,2.4932099093554614,0.0294546877899009,2023-11-14 18:00:00+00:00,0.028,6.980987746195293,2023-11,0.00010041,-0.00010041,0.4963770394543533,-0.4963770394543533,2023-11-13 04:00:00+00:00,53.42280551512295
NEAR,donchian,1,sl,2,2023-11-16 04:00:00+00:00,4h,20.48418252737893,0.0396778834371469,1.2719543594837486,0.1799999999999997,0.212732095490716,0.9851301115241636,7.341197076339839,0.925,0.0323387895586601,6.235055204318048,0.0845566647093363,24.33658128626829,0.0656791161072292,0.0101144652222566,0.0155585173449684,1.0,-1.0025202957249073,0.0793557668742939,2023-11-16 12:00:00+00:00,0.028,-2.8070568280297405,2023-11,0.00023808,0.00023808,0.8565150961222163,0.8565150961222163,2023-11-16 04:00:00+00:00,33.45182015194651
ADA,donchian,1,sl,3,2023-11-16 04:00:00+00:00,4h,18.21043276942047,0.0293424557575173,1.2281467171999958,0.0996138996138997,0.1640173410404624,0.9699999999999996,5.154571776571602,0.95,0.0217033106575984,6.447038178075492,0.0336112558624284,24.33658128626829,0.0656791161072292,0.0101144652222566,0.0155585173449684,1.0,-1.0034080310396103,0.0586849115150346,2023-11-16 16:00:00+00:00,0.028,-2.8095424869109094,2023-11,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2023-11-16 04:00:00+00:00,39.26196229444897
SOL,donchian,1,sl,7,2023-11-15 16:00:00+00:00,4h,27.678271342190847,0.0564085161918265,1.7365984562972197,0.1498007301914661,0.3025989095309985,0.9800219271531244,6.677010579429433,0.85,0.0372459302118945,6.848988469983089,0.0895669127326654,24.79949073195781,0.0860688629201172,0.0118556826117555,0.0159798294268009,0.975,-1.0017727819618576,0.1128170323836531,2023-11-16 20:00:00+00:00,0.028,-2.8049637894932014,2023-11,0.00026624,0.00026624,1.1678028394705486,1.1678028394705486,2023-11-15 16:00:00+00:00,49.56934018588094
NEAR,donchian,1,sl,7,2023-11-17 00:00:00+00:00,4h,21.169364411252225,0.0461612617445663,1.465762437788151,0.1715736040609136,0.1968209443665263,0.917279411764706,6.192734205892833,0.925,0.0401854887952907,5.629530653427066,0.0974625144175318,22.08287801665349,0.0513120868171962,-0.0103343547468611,0.0175788269881034,1.0,-1.0021663186018035,0.0923225234891327,2023-11-18 04:00:00+00:00,0.028,-2.8060656920850504,2023-11,0.0001,0.0001,0.086696487543254,0.086696487543254,2023-11-17 00:00:00+00:00,36.350050660368666
NEAR,donchian,1,sl,12,2023-11-19 16:00:00+00:00,4h,17.467670307188897,0.0449660485444132,1.3622038289603096,0.2511759172154279,0.209845640383813,0.983193277310924,6.508709106861535,0.925,0.0416557306690006,6.176397142172655,0.1511891279728199,12.039309103357382,0.0667441260005154,-0.0083225790873064,0.0116905746969897,1.0,-1.002223900103235,0.0899320970888264,2023-11-21 16:00:00+00:00,0.028,-2.806226920289057,2023-11,0.0001,0.0001,0.086696487543254,0.086696487543254,2023-11-19 16:00:00+00:00,48.71018327537935
BNB,donchian,1,sl,6,2023-11-20 16:00:00+00:00,4h,22.243973031002767,0.0207421313536001,1.295019060490621,0.3836477987421399,0.0982163539495022,0.6767932489451475,6.649735952497783,0.975,0.0115085569880174,3.912275511020965,0.0549279633267845,15.892321213715684,0.325878073937352,0.0329981118021982,0.013171983930473,1.0,-1.0048211053288223,0.0414842627072002,2023-11-21 16:00:00+00:00,0.028,-2.813499094920703,2023-11,0.00027553,0.00027553,1.3662601966100147,1.3662601966100147,2023-11-20 16:00:00+00:00,23.941629052477417
XLM,squeeze,-1,tp,20,2023-11-20 22:00:00+00:00,1h,24.47241298064845,0.0088139706578522,1.0168757681101843,0.1019677996422184,0.0396226415094343,0.4826732673267342,3.826070310590101,0.875,0.005530314862373,-0.5734337952744287,-0.0094261617330908,27.459364072148663,0.0606909430438842,0.0034833869239014,0.0078620484972398,0.95,2.488654375663151,0.0176279413157044,2023-11-21 18:00:00+00:00,0.0264419119735566,6.580477993389171,2023-11,0.0001,-0.0001,0.298376494646288,-0.298376494646288,2023-11-20 22:00:00+00:00,53.86606638422354
XRP,squeeze,-1,tp,20,2023-11-20 22:00:00+00:00,1h,28.00343803551865,0.0100389791745453,1.0302549725598324,0.221830985915493,0.0117845117845114,0.3013100436681226,3.721828075777782,1.0,0.0058151656951475,-2.4077502835839746,-0.0201438848920862,27.459364072148663,0.0606909430438842,0.0034833869239014,0.0078620484972398,0.95,2.490038827826881,0.0200779583490906,2023-11-21 18:00:00+00:00,0.028,6.972108717915265,2023-11,0.0001,-0.0001,0.1399180684584268,-0.1399180684584268,2023-11-20 22:00:00+00:00,53.963066628782656
DOGE,squeeze,-1,tp,25,2023-11-20 21:00:00+00:00,1h,24.10316909280345,0.0155212383732212,0.759316508058078,0.1706881143878476,0.1379168382050232,0.2549371633752231,4.5937419116674105,1.0,0.0082302221183924,-0.5863445317764668,-0.0238660502311633,27.524636347215303,0.0569044717352589,0.0032539937814946,0.0080181149805785,0.95,2.4935572151141936,0.0310424767464425,2023-11-21 22:00:00+00:00,0.028,6.981960202319742,2023-11,0.00010326,-0.00010326,0.5323593583732958,-0.5323593583732958,2023-11-20 21:00:00+00:00,45.21780682429562
BCH,donchian,-1,sl,16,2023-11-21 20:00:00+00:00,4h,33.70261873399966,0.0262733578091944,1.112842062433876,0.2945757997218349,0.1840354767184036,0.1169590643274849,5.720826796376978,0.975,0.0134700657659945,-3.1873242872361125,-0.0467034178610804,17.14102680202009,0.2242025365103751,-0.0254527308375077,0.0164017146415434,1.0,-1.0038061370277167,0.0525467156183889,2023-11-24 12:00:00+00:00,0.028,-2.810657183677607,2023-11,0.0001,-0.0001,0.7224560437062204,-0.7224560437062204,2023-11-21 20:00:00+00:00,43.38522840707347
